AGE76,BLACK,DADED,ED76,EXP76,IQSCORE,WAGE76,LWAGE76,MOMED,NEARC,SMSA76,SOUTH76
26,0,8.0000000000000000,12,8,95,415,6.0282780000000002,9.00,1,1,1
28,0,9.0000000000000000,13,9,81,500,6.2146080000000001,6.00,0,0,1
28,0,10.0000000000000000,18,4,124,1155,7.0518559999999999,10.00,0,1,1
32,0,8.0000000000000000,12,14,89,525,6.2633979999999996,7.00,0,0,1
29,0,8.0000000000000000,8,15,91,625,6.4377519999999997,12.00,0,0,1
24,0,8.0000000000000000,13,5,117,350,5.8579330000000001,7.00,0,1,1
30,0,7.0000000000000000,16,8,109,673,6.5117450000000003,11.00,0,0,1
28,1,6.0000000000000000,12,10,88,351,5.8607860000000001,7.00,0,0,1
28,1,5.0000000000000000,12,10,67,723,6.5834089999999996,9.00,0,1,0
27,1,9.0000000000000000,15,6,81,569,6.3438809999999997,12.00,0,0,1
25,1,6.0000000000000000,11,8,81,240,5.4806390000000000,12.00,0,1,1
24,0,12.0000000000000000,17,1,119,413,6.0234480000000001,12.00,1,0,1
29,0,8.0000000000000000,12,11,83,848,6.7428809999999997,12.00,1,0,1
32,0,7.0000000000000000,16,10,101,874,6.7730800000000002,16.00,1,0,1
27,1,9.9399999999999995,14,7,75,265,5.5797299999999996,8.00,1,0,1
30,0,12.0000000000000000,16,8,109,839,6.7322110000000004,12.00,1,1,1
31,0,8.0000000000000000,16,9,111,577,6.3578419999999998,14.00,1,0,1
28,0,4.0000000000000000,12,10,104,196,5.2781149999999997,1.00,1,0,1
32,1,0.0000000000000000,12,14,72,475,6.1633149999999999,4.00,1,0,1
26,0,7.0000000000000000,11,9,87,500,6.2146080000000001,4.00,1,0,1
25,0,16.0000000000000000,16,3,106,945,6.8511850000000001,12.00,1,1,1
27,0,8.0000000000000000,16,5,118,520,6.2538289999999996,10.00,1,0,1
28,0,5.0000000000000000,15,7,103,474,6.1612070000000001,11.00,1,0,1
26,0,9.9399999999999995,12,8,95,519,6.2519039999999997,10.25,1,0,1
28,0,8.0000000000000000,12,10,91,375,5.9269259999999999,6.00,1,0,1
27,0,12.0000000000000000,16,5,101,475,6.1633149999999999,12.00,1,1,1
27,0,11.0000000000000000,16,5,121,393,5.9738100000000003,12.00,1,1,1
28,1,8.0000000000000000,12,10,65,500,6.2146080000000001,8.00,1,1,1
33,1,9.9399999999999995,12,15,85,475,6.1633149999999999,12.00,1,1,1
31,1,9.9399999999999995,12,13,70,365,5.8998980000000003,8.00,1,1,1
26,1,9.9399999999999995,11,9,65,281,5.6383549999999998,10.25,1,1,1
33,1,9.9399999999999995,12,15,90,263,5.5721540000000003,6.00,1,1,1
29,0,11.0000000000000000,18,5,110,1012,6.9196840000000002,12.00,1,1,0
28,0,11.0000000000000000,17,5,102,833,6.7250340000000000,12.00,1,1,1
29,1,7.0000000000000000,9,14,67,346,5.8464390000000002,5.00,1,1,1
25,1,5.0000000000000000,11,8,68,300,5.7037829999999996,10.25,1,1,1
32,1,9.9399999999999995,11,15,88,375,5.9269259999999999,11.00,1,1,1
26,0,7.0000000000000000,12,8,94,418,6.0354809999999999,7.00,1,0,1
33,0,8.0000000000000000,10,17,97,865,6.7627300000000004,12.00,1,1,1
34,0,9.9399999999999995,13,15,98,519,6.2519039999999997,6.00,1,1,1
33,0,9.9399999999999995,13,14,101,865,6.7627300000000004,12.00,1,1,1
27,0,16.0000000000000000,17,4,115,855,6.7511010000000002,12.00,1,1,1
33,0,18.0000000000000000,18,9,122,831,6.7226299999999997,17.00,1,1,1
31,0,18.0000000000000000,16,9,117,875,6.7742240000000002,17.00,1,1,1
33,0,4.0000000000000000,14,13,105,1374,7.2254820000000004,8.00,1,1,1
34,0,9.9399999999999995,16,12,113,451,6.1114670000000002,8.00,1,1,1
34,0,12.0000000000000000,18,10,101,684,6.5279579999999999,17.00,1,0,1
32,0,12.0000000000000000,13,13,113,913,6.8167359999999997,12.00,1,1,1
33,0,9.9399999999999995,13,14,88,855,6.7511010000000002,12.00,1,0,1
29,1,9.9399999999999995,12,11,93,375,5.9269259999999999,12.00,1,1,1
27,1,9.9399999999999995,16,5,117,441,6.0890449999999996,5.00,1,1,1
32,1,9.9399999999999995,12,14,83,410,6.0161569999999998,7.00,1,1,1
27,0,15.0000000000000000,15,6,103,300,5.7037829999999996,12.00,1,1,1
26,0,14.0000000000000000,16,4,113,693,6.5410300000000001,16.00,1,1,1
30,0,9.9399999999999995,18,6,124,1012,6.9196840000000002,10.00,1,1,0
26,1,15.0000000000000000,15,5,123,452,6.1136819999999998,12.00,0,1,1
27,0,13.0000000000000000,18,3,98,492,6.1984789999999998,16.00,0,0,1
26,0,12.0000000000000000,14,6,107,577,6.3578419999999998,12.00,1,1,1
33,0,9.9399999999999995,12,15,114,655,6.4846349999999999,10.00,1,1,0
26,0,10.0000000000000000,16,4,119,709,6.5638560000000004,11.00,1,1,1
26,1,3.0000000000000000,14,6,82,511,6.2363700000000000,9.00,1,1,1
34,0,4.0000000000000000,12,16,89,625,6.4377519999999997,1.00,1,1,1
25,0,11.0000000000000000,14,5,111,460,6.1312270000000000,10.00,1,1,1
33,0,9.0000000000000000,14,13,104,625,6.4377519999999997,7.00,1,1,1
28,1,9.9399999999999995,12,10,65,575,6.3543700000000003,10.25,1,1,1
27,1,9.9399999999999995,13,8,73,414,6.0258659999999997,4.00,1,1,0
26,1,9.9399999999999995,13,7,77,471,6.1548579999999999,10.25,1,1,0
29,1,4.0000000000000000,12,11,74,520,6.2538289999999996,3.00,1,1,1
25,1,4.0000000000000000,12,7,77,490,6.1944059999999999,3.00,1,1,1
31,1,11.0000000000000000,18,7,98,425,6.0520889999999996,12.00,1,1,0
32,1,9.9399999999999995,12,14,75,535,6.2822670000000000,10.25,1,1,1
26,0,12.0000000000000000,13,7,97,745,6.6133839999999999,12.00,0,1,1
28,0,16.0000000000000000,12,10,96,320,5.7683210000000003,16.00,0,1,1
29,0,16.0000000000000000,17,6,99,606,6.4068800000000001,14.00,0,1,1
27,1,2.0000000000000000,12,9,68,325,5.7838250000000002,6.00,0,1,1
29,0,12.0000000000000000,13,10,83,821,6.7105230000000002,12.00,0,1,1
32,0,9.9399999999999995,12,14,97,810,6.6970340000000004,12.00,0,1,1
26,0,12.0000000000000000,12,8,98,374,5.9242559999999997,12.00,0,1,1
32,0,12.0000000000000000,12,14,95,300,5.7037829999999996,12.00,0,1,1
32,0,9.9399999999999995,18,8,103,641,6.4630289999999997,13.00,1,0,1
31,0,6.0000000000000000,12,13,105,585,6.3716119999999998,6.00,1,1,1
30,1,9.9399999999999995,12,12,86,325,5.7838250000000002,5.00,1,1,1
26,1,9.9399999999999995,13,7,102,655,6.4846349999999999,10.25,1,1,1
25,1,12.0000000000000000,13,6,95,617,6.4248690000000002,9.00,1,1,1
26,1,3.0000000000000000,16,4,100,550,6.3099179999999997,7.00,1,1,1
30,1,3.0000000000000000,10,14,81,625,6.4377519999999997,8.00,1,1,1
31,1,10.0000000000000000,10,15,85,500,6.2146080000000001,6.00,1,1,1
29,1,9.9399999999999995,10,13,86,404,6.0014149999999997,10.25,1,1,1
32,1,12.0000000000000000,10,16,79,275,5.6167710000000000,12.00,1,1,1
28,0,9.9399999999999995,18,4,101,600,6.3969300000000002,4.00,1,0,1
27,0,6.0000000000000000,13,8,100,577,6.3578419999999998,8.00,1,0,1
27,0,6.0000000000000000,12,9,84,375,5.9269259999999999,8.00,1,0,1
26,0,6.0000000000000000,12,8,74,304,5.7170280000000000,8.00,1,0,1
28,1,9.9399999999999995,14,8,86,275,5.6167710000000000,10.25,1,0,1
29,1,9.9399999999999995,16,7,92,641,6.4630289999999997,10.25,1,0,1
27,0,5.0000000000000000,14,7,107,635,6.4536249999999997,11.00,1,1,1
32,0,9.9399999999999995,12,14,93,673,6.5117450000000003,6.00,1,0,1
34,1,9.9399999999999995,9,19,69,375,5.9269259999999999,6.00,0,1,1
30,0,18.0000000000000000,17,7,113,770,6.6463900000000002,17.00,0,1,1
26,0,9.9399999999999995,17,3,114,558,6.3243590000000003,16.00,0,1,0
28,0,9.9399999999999995,18,4,126,1763,7.4747719999999997,12.00,0,1,0
34,0,7.0000000000000000,12,16,92,695,6.5439119999999997,8.00,0,1,1
24,0,12.0000000000000000,12,6,127,509,6.2324479999999998,9.00,0,1,1
33,0,9.9399999999999995,12,15,109,818,6.7068620000000001,6.00,0,0,1
30,0,8.0000000000000000,12,12,97,600,6.3969300000000002,10.00,0,0,1
26,0,10.0000000000000000,11,9,66,507,6.2285110000000001,0.00,1,1,0
26,0,9.0000000000000000,12,8,78,606,6.4068800000000001,9.00,1,1,1
31,0,14.0000000000000000,16,9,109,1068,6.9735430000000003,16.00,1,1,1
32,0,12.0000000000000000,14,12,93,1635,7.3993979999999997,8.00,1,1,1
30,0,14.0000000000000000,16,8,109,860,6.7569319999999999,4.00,1,0,1
26,0,9.9399999999999995,14,6,105,756,6.6280409999999996,10.25,1,1,1
25,0,16.0000000000000000,15,4,105,750,6.6200729999999997,16.00,1,1,1
32,0,9.9399999999999995,12,14,104,438,6.0822190000000003,10.25,1,1,1
33,0,16.0000000000000000,12,15,66,1106,7.0085050000000004,10.00,1,1,1
30,1,7.0000000000000000,17,7,122,291,5.6733229999999999,11.00,1,1,1
26,1,6.0000000000000000,12,8,103,332,5.8051349999999999,11.00,1,1,0
26,0,10.0000000000000000,13,7,100,417,6.0330859999999999,12.00,1,0,1
30,0,8.0000000000000000,13,11,85,625,6.4377519999999997,8.00,1,1,1
27,0,4.0000000000000000,12,9,81,462,6.1355649999999997,8.00,1,0,1
30,0,8.0000000000000000,18,6,105,520,6.2538289999999996,12.00,1,0,0
28,0,6.0000000000000000,14,8,116,150,5.0106349999999997,8.00,1,1,1
29,0,9.9399999999999995,18,5,121,385,5.9532429999999996,4.00,1,0,0
34,0,9.9399999999999995,15,13,109,577,6.3578419999999998,12.00,1,1,0
34,0,13.0000000000000000,18,10,121,538,6.2878579999999999,14.00,1,1,0
28,0,18.0000000000000000,17,5,126,801,6.6858610000000001,16.00,1,1,0
24,0,18.0000000000000000,17,1,120,500,6.2146080000000001,16.00,1,1,0
29,0,12.0000000000000000,13,10,78,894,6.7957060000000000,12.00,1,1,0
27,0,12.0000000000000000,14,7,54,625,6.4377519999999997,12.00,1,1,0
28,0,12.0000000000000000,14,8,60,323,5.7776519999999998,12.00,1,0,0
32,0,8.0000000000000000,12,14,98,577,6.3578419999999998,8.00,1,1,0
31,0,8.0000000000000000,10,15,94,241,5.4847970000000004,12.00,1,1,0
28,0,9.0000000000000000,17,5,128,758,6.6306830000000003,13.00,1,1,0
32,0,8.0000000000000000,16,10,94,1979,7.5903470000000004,9.00,1,1,0
32,0,9.9399999999999995,12,14,98,695,6.5439119999999997,12.00,1,1,0
26,0,12.0000000000000000,16,4,105,491,6.1964439999999996,16.00,1,1,0
27,0,9.9399999999999995,13,8,87,298,5.6970929999999997,12.00,1,1,0
25,0,9.9399999999999995,13,6,71,308,5.7301000000000002,12.00,1,1,0
24,0,12.0000000000000000,13,5,117,1097,7.0003339999999996,12.00,1,1,0
24,0,17.0000000000000000,11,7,94,413,6.0234480000000001,12.00,1,1,0
25,0,8.0000000000000000,12,7,88,500,6.2146080000000001,11.00,1,1,0
25,0,12.0000000000000000,15,4,85,589,6.3784260000000002,12.00,1,1,0
28,0,12.0000000000000000,13,9,102,625,6.4377519999999997,12.00,1,1,0
27,0,12.0000000000000000,16,5,116,778,6.6567259999999999,13.00,1,1,0
26,0,9.9399999999999995,13,7,82,400,5.9914649999999998,8.00,1,1,0
28,0,9.9399999999999995,18,4,114,1275,7.1507019999999999,12.00,1,1,0
28,1,12.0000000000000000,12,10,65,673,6.5117450000000003,11.00,1,1,0
27,1,12.0000000000000000,10,11,84,280,5.6347889999999996,11.00,1,1,0
30,0,12.0000000000000000,18,6,105,2003,7.6024010000000004,12.00,1,1,0
26,0,12.0000000000000000,16,4,101,769,6.6450909999999999,10.25,1,1,0
29,0,9.9399999999999995,16,7,108,866,6.7638850000000001,12.00,1,1,0
32,0,12.0000000000000000,15,11,93,880,6.7799220000000000,12.00,1,1,0
26,0,12.0000000000000000,12,8,96,550,6.3099179999999997,12.00,1,1,0
28,0,7.0000000000000000,14,8,92,610,6.4134589999999996,7.00,1,1,0
25,0,12.0000000000000000,13,6,107,577,6.3578419999999998,12.00,1,1,0
29,0,8.0000000000000000,16,7,106,824,6.7141700000000002,12.00,1,1,0
34,0,9.9399999999999995,17,11,98,700,6.5510799999999998,10.25,1,0,0
27,1,9.9399999999999995,11,10,73,308,5.7301000000000002,10.25,1,1,0
31,0,16.0000000000000000,17,8,119,865,6.7627300000000004,16.00,1,0,0
32,1,12.0000000000000000,14,12,82,673,6.5117450000000003,8.00,1,1,0
25,0,9.9399999999999995,13,6,115,845,6.7393359999999998,12.00,1,1,0
25,0,12.0000000000000000,14,5,77,885,6.7855879999999997,12.00,1,1,0
27,0,9.0000000000000000,14,7,101,693,6.5410300000000001,12.00,1,1,0
34,0,12.0000000000000000,12,16,97,851,6.7464120000000003,12.00,1,1,0
29,0,10.0000000000000000,12,11,110,738,6.6039440000000003,10.00,1,1,0
25,0,10.0000000000000000,14,5,86,481,6.1758670000000002,10.00,1,1,0
30,0,16.0000000000000000,16,8,126,795,6.6783419999999998,16.00,1,1,0
34,0,12.0000000000000000,12,16,96,869,6.7673430000000003,12.00,1,1,0
27,0,12.0000000000000000,16,5,117,577,6.3578419999999998,13.00,1,1,0
33,0,14.0000000000000000,17,10,111,1385,7.2334560000000003,12.00,1,1,0
30,1,8.0000000000000000,12,12,67,675,6.5147130000000004,8.00,1,1,0
33,0,12.0000000000000000,12,15,102,657,6.4876839999999998,12.00,1,0,0
27,0,13.0000000000000000,15,6,95,1200,7.0900770000000000,12.00,1,1,0
34,0,2.0000000000000000,12,16,64,2115,7.6568100000000001,0.00,1,1,0
28,0,8.0000000000000000,10,12,118,595,6.3885610000000002,12.00,1,1,0
32,0,12.0000000000000000,15,11,104,833,6.7250340000000000,12.00,1,1,1
28,0,9.9399999999999995,15,7,107,400,5.9914649999999998,10.25,1,1,0
31,1,9.9399999999999995,14,11,118,721,6.5806389999999997,7.00,1,1,0
31,1,12.0000000000000000,12,13,71,167,5.1179940000000004,12.00,1,1,0
27,0,8.0000000000000000,14,7,114,467,6.1463289999999997,12.00,1,1,0
27,0,13.0000000000000000,18,3,118,643,6.4661450000000000,13.00,1,1,0
34,0,10.0000000000000000,13,15,75,600,6.3969300000000002,12.00,1,1,0
24,0,13.0000000000000000,12,6,149,400,5.9914649999999998,10.00,1,1,0
24,0,12.0000000000000000,13,5,108,1000,6.9077549999999999,12.00,1,1,0
28,0,8.0000000000000000,14,8,108,666,6.5012900000000000,12.00,1,1,0
28,0,10.0000000000000000,14,8,112,785,6.6656839999999997,12.00,1,1,0
28,0,13.0000000000000000,15,7,108,667,6.5027900000000001,12.00,1,1,0
25,0,8.0000000000000000,10,9,93,300,5.7037829999999996,8.00,1,1,0
30,0,14.0000000000000000,16,8,119,697,6.5467849999999999,12.00,1,1,0
33,0,12.0000000000000000,14,13,94,438,6.0822190000000003,12.00,1,0,0
25,0,9.0000000000000000,13,6,68,685,6.5294189999999999,11.00,1,1,0
26,0,7.0000000000000000,14,6,103,414,6.0258659999999997,6.00,1,1,0
25,0,11.0000000000000000,12,7,104,751,6.6214060000000003,14.00,1,1,0
26,0,16.0000000000000000,13,7,119,231,5.4424180000000000,16.00,1,1,0
29,0,17.0000000000000000,16,7,90,505,6.2245580000000000,14.00,1,1,0
30,0,15.0000000000000000,16,8,129,600,6.3969300000000002,12.00,1,0,0
32,0,9.9399999999999995,18,8,125,1058,6.9641359999999999,18.00,1,1,0
32,0,13.0000000000000000,15,11,100,627,6.4409470000000004,11.00,1,1,0
33,0,3.0000000000000000,16,11,112,1050,6.9565450000000002,8.00,1,1,0
32,0,12.0000000000000000,18,8,128,983,6.8906090000000004,16.00,1,0,0
34,0,16.0000000000000000,18,10,84,1282,7.1561769999999996,13.00,1,1,0
26,0,12.0000000000000000,12,8,84,818,6.7068620000000001,12.00,1,1,0
24,0,16.0000000000000000,17,1,120,500,6.2146080000000001,16.00,1,1,0
32,0,12.0000000000000000,12,14,97,720,6.5792510000000002,8.00,1,1,0
29,0,7.0000000000000000,12,11,102,538,6.2878579999999999,12.00,1,1,0
25,0,8.0000000000000000,11,8,91,300,5.7037829999999996,9.00,1,1,0
29,0,12.0000000000000000,18,5,131,996,6.9037470000000001,12.00,1,1,0
28,0,12.0000000000000000,17,5,107,582,6.3664699999999996,12.00,1,1,0
26,0,12.0000000000000000,16,4,126,231,5.4424180000000000,12.00,1,1,0
25,0,12.0000000000000000,16,3,107,539,6.2897160000000003,12.00,1,0,0
34,1,8.0000000000000000,15,13,92,628,6.4425400000000002,8.00,1,1,0
27,0,12.0000000000000000,16,5,92,231,5.4424180000000000,12.00,1,1,0
29,0,12.0000000000000000,18,5,119,716,6.5736800000000004,12.00,1,1,0
26,0,12.0000000000000000,15,5,76,500,6.2146080000000001,12.00,1,1,0
25,0,10.0000000000000000,11,8,107,200,5.2983169999999999,10.00,1,1,0
33,0,12.0000000000000000,16,11,111,1106,7.0085050000000004,9.00,1,1,0
29,0,11.0000000000000000,12,11,92,583,6.3681869999999998,11.00,1,1,0
30,0,8.0000000000000000,16,8,115,404,6.0014149999999997,12.00,1,1,0
25,0,12.0000000000000000,13,6,114,618,6.4264880000000000,10.25,1,1,0
27,0,10.0000000000000000,16,5,123,277,5.6240180000000004,12.00,1,1,0
25,0,12.0000000000000000,17,2,107,962,6.8690140000000000,11.00,1,1,1
30,0,12.0000000000000000,15,9,107,692,6.5395859999999999,12.00,1,1,0
28,0,8.0000000000000000,12,10,105,563,6.3332800000000002,12.00,1,1,0
31,0,12.0000000000000000,14,11,111,673,6.5117450000000003,12.00,1,1,0
32,0,9.9399999999999995,16,10,107,856,6.7522700000000002,11.00,1,0,0
32,0,8.0000000000000000,16,10,117,260,5.5606819999999999,4.00,1,1,0
28,0,8.0000000000000000,15,7,116,575,6.3543700000000003,4.00,1,1,0
24,0,2.0000000000000000,13,5,108,626,6.4393510000000003,8.00,1,1,0
32,0,12.0000000000000000,12,14,115,1443,7.2744790000000004,12.00,1,1,0
28,0,6.0000000000000000,14,8,101,336,5.8171109999999997,11.00,1,0,0
27,0,6.0000000000000000,12,9,98,577,6.3578419999999998,11.00,1,1,0
28,0,16.0000000000000000,15,7,87,250,5.5214610000000004,0.00,1,1,0
34,0,9.9399999999999995,15,13,95,1038,6.9450510000000003,10.25,1,1,0
33,0,13.0000000000000000,18,9,114,1090,6.9939330000000002,12.00,1,1,0
26,0,12.0000000000000000,18,2,116,462,6.1355649999999997,12.00,1,1,0
32,0,9.9399999999999995,12,14,90,625,6.4377519999999997,12.00,1,0,0
25,0,5.0000000000000000,16,3,115,817,6.7056389999999997,8.00,1,1,0
28,0,17.0000000000000000,14,8,113,361,5.8888780000000001,4.00,1,1,0
27,0,12.0000000000000000,12,9,87,320,5.7683210000000003,12.00,1,1,0
32,0,7.0000000000000000,16,10,91,347,5.8493250000000003,12.00,1,1,0
30,0,9.9399999999999995,12,12,86,861,6.7580939999999998,10.25,0,1,0
26,0,2.0000000000000000,10,10,90,282,5.6419069999999998,2.00,0,1,0
24,0,17.0000000000000000,12,6,125,699,6.5496509999999999,14.00,0,1,0
24,0,11.0000000000000000,12,6,107,615,6.4216220000000002,10.00,0,1,0
25,0,8.0000000000000000,11,8,88,433,6.0707380000000004,12.00,0,0,0
25,0,12.0000000000000000,16,3,117,534,6.2803959999999996,12.00,1,1,0
26,0,12.0000000000000000,16,4,92,625,6.4377519999999997,12.00,1,1,0
26,0,10.0000000000000000,18,2,122,577,6.3578419999999998,12.00,1,1,0
24,0,10.0000000000000000,12,6,98,843,6.7369669999999999,12.00,1,1,0
26,0,12.0000000000000000,16,4,123,404,6.0014149999999997,12.00,1,1,0
31,0,18.0000000000000000,18,7,116,1014,6.9216579999999999,12.00,1,1,0
29,0,8.0000000000000000,16,7,114,325,5.7838250000000002,4.00,1,1,0
30,0,12.0000000000000000,15,9,91,771,6.6476879999999996,8.00,1,1,0
24,0,12.0000000000000000,14,4,125,700,6.5510799999999998,13.00,1,1,0
24,0,13.0000000000000000,17,1,126,548,6.3062750000000003,7.00,1,1,0
26,0,0.0000000000000000,16,4,101,625,6.4377519999999997,5.00,1,1,0
28,0,12.0000000000000000,16,6,101,911,6.8145429999999996,7.00,1,1,0
33,0,16.0000000000000000,12,15,116,745,6.6133839999999999,16.00,1,1,0
24,0,12.0000000000000000,12,6,103,674,6.5132300000000001,12.00,1,0,0
28,0,12.0000000000000000,16,6,113,817,6.7056389999999997,12.00,0,0,0
25,0,9.9399999999999995,15,4,111,770,6.6463900000000002,10.00,1,1,0
27,0,8.0000000000000000,15,6,116,727,6.5889259999999998,9.00,1,1,0
27,0,9.9399999999999995,14,7,94,688,6.5337889999999996,12.00,1,1,0
26,0,16.0000000000000000,14,6,108,560,6.3279370000000004,13.00,1,1,0
28,0,13.0000000000000000,16,6,123,500,6.2146080000000001,14.00,1,1,0
28,0,9.9399999999999995,16,6,109,726,6.5875500000000002,12.00,1,1,0
33,0,12.0000000000000000,16,11,124,962,6.8690140000000000,12.00,1,1,0
33,0,12.0000000000000000,17,10,89,615,6.4216220000000002,14.00,1,1,0
32,0,12.0000000000000000,13,13,114,1154,7.0509899999999996,10.00,1,1,0
29,0,14.0000000000000000,13,10,121,675,6.5147130000000004,8.00,1,1,0
26,0,9.9399999999999995,12,8,103,422,6.0450049999999997,10.00,1,1,0
25,0,12.0000000000000000,12,7,96,1063,6.9688509999999999,12.00,1,1,0
33,0,15.0000000000000000,18,9,117,1175,7.0690239999999998,14.00,1,1,0
27,0,12.0000000000000000,15,6,108,852,6.7475870000000002,10.25,1,1,0
29,0,8.0000000000000000,12,11,100,1200,7.0900770000000000,12.00,1,1,0
28,0,12.0000000000000000,14,8,104,550,6.3099179999999997,10.25,1,1,0
31,0,12.0000000000000000,15,10,91,801,6.6858610000000001,12.00,1,1,0
31,0,9.9399999999999995,12,13,97,543,6.2971089999999998,11.00,1,1,0
32,0,9.9399999999999995,14,12,94,750,6.6200729999999997,12.00,1,1,0
34,0,12.0000000000000000,14,14,103,450,6.1092480000000000,10.00,1,1,0
33,0,7.0000000000000000,12,15,101,855,6.7511010000000002,12.00,1,1,0
26,0,14.0000000000000000,14,6,94,728,6.5903010000000002,8.00,1,1,0
34,0,12.0000000000000000,12,16,112,693,6.5410300000000001,11.00,1,1,0
27,0,12.0000000000000000,10,11,73,1025,6.9324479999999999,12.00,1,1,0
28,0,8.0000000000000000,14,8,104,1154,7.0509899999999996,8.00,1,1,0
34,0,3.0000000000000000,15,13,105,727,6.5889259999999998,0.00,1,1,0
34,0,10.0000000000000000,14,14,106,535,6.2822670000000000,11.00,1,1,0
25,0,11.0000000000000000,12,7,101,532,6.2766430000000000,11.00,1,1,0
26,0,10.0000000000000000,13,7,86,289,5.6664269999999997,11.00,1,1,0
26,0,12.0000000000000000,17,3,119,313,5.7462030000000004,12.00,1,1,0
24,0,13.0000000000000000,13,5,83,404,6.0014149999999997,16.00,1,1,0
30,0,12.0000000000000000,18,6,114,1100,7.0030659999999996,12.00,1,1,0
27,0,2.0000000000000000,12,9,104,660,6.4922399999999998,2.00,1,1,0
32,0,12.0000000000000000,12,14,99,433,6.0707380000000004,12.00,1,1,0
27,0,18.0000000000000000,17,4,126,400,5.9914649999999998,16.00,1,1,1
26,0,18.0000000000000000,15,5,101,263,5.5721540000000003,13.00,1,1,0
34,0,15.0000000000000000,16,12,109,577,6.3578419999999998,18.00,1,0,0
24,0,13.0000000000000000,12,6,110,433,6.0707380000000004,13.00,1,1,0
25,0,18.0000000000000000,17,2,104,470,6.1527329999999996,12.00,1,1,0
25,0,12.0000000000000000,17,2,118,255,5.5412640000000000,14.00,1,1,0
34,0,12.0000000000000000,13,15,103,670,6.5072770000000002,10.25,1,1,0
30,0,12.0000000000000000,12,12,90,1049,6.9555930000000004,12.00,1,1,0
34,0,9.9399999999999995,17,11,98,1846,7.5207759999999997,4.00,1,1,0
33,0,16.0000000000000000,15,12,112,769,6.6450909999999999,12.00,1,1,0
34,1,9.9399999999999995,11,17,64,688,6.5337889999999996,10.25,1,1,0
26,0,13.0000000000000000,16,4,128,479,6.1717000000000004,18.00,1,0,0
24,0,16.0000000000000000,16,2,113,341,5.8318820000000002,13.00,0,0,0
32,0,10.0000000000000000,14,12,102,906,6.8090390000000003,12.00,0,1,0
33,0,7.0000000000000000,12,15,93,351,5.8607860000000001,8.00,0,0,0
29,0,8.0000000000000000,12,11,92,775,6.6528630000000000,9.00,0,1,0
26,0,8.0000000000000000,12,8,124,700,6.5510799999999998,9.00,0,1,0
26,0,12.0000000000000000,16,4,119,592,6.3835069999999998,12.00,0,0,0
27,0,10.0000000000000000,12,9,96,533,6.2785219999999997,8.00,0,0,0
25,0,18.0000000000000000,16,3,110,417,6.0330859999999999,13.00,0,1,0
34,0,12.0000000000000000,18,10,118,1394,7.2399329999999997,12.00,0,1,0
34,0,8.0000000000000000,12,16,96,548,6.3062750000000003,10.00,0,0,0
24,0,11.0000000000000000,11,7,80,657,6.4876839999999998,12.00,1,0,0
29,0,9.9399999999999995,13,10,137,624,6.4361509999999997,12.00,1,0,0
31,0,15.0000000000000000,16,9,113,442,6.0913100000000000,12.00,1,1,0
27,0,12.0000000000000000,15,6,93,577,6.3578419999999998,12.00,1,0,0
27,0,12.0000000000000000,13,8,93,540,6.2915690000000000,12.00,1,0,0
30,0,9.0000000000000000,15,9,116,841,6.7345910000000000,12.00,1,0,0
29,0,9.9399999999999995,14,9,106,724,6.5847910000000001,8.00,0,1,0
31,0,8.0000000000000000,12,13,69,577,6.3578419999999998,12.00,0,1,0
29,0,2.0000000000000000,12,11,78,511,6.2363700000000000,6.00,0,1,0
25,0,9.0000000000000000,15,4,87,311,5.7397929999999997,7.00,1,1,0
34,0,8.0000000000000000,12,16,99,577,6.3578419999999998,8.00,1,1,0
27,0,12.0000000000000000,12,9,92,631,6.4473060000000002,16.00,1,1,0
25,0,12.0000000000000000,16,3,113,666,6.5012900000000000,16.00,1,1,0
27,0,12.0000000000000000,14,7,119,400,5.9914649999999998,12.00,1,1,0
29,0,9.9399999999999995,13,10,98,423,6.0473720000000002,12.00,1,1,0
27,0,14.0000000000000000,16,5,99,647,6.4723459999999999,16.00,1,1,0
25,0,11.0000000000000000,16,3,112,840,6.7334019999999999,14.00,1,1,1
25,0,18.0000000000000000,15,4,115,625,6.4377519999999997,12.00,1,1,0
30,0,8.0000000000000000,9,15,96,1000,6.9077549999999999,10.25,1,1,0
31,0,8.0000000000000000,16,9,117,919,6.8232860000000004,6.00,1,1,0
31,0,2.0000000000000000,12,13,96,730,6.5930450000000000,8.00,1,1,0
29,0,12.0000000000000000,14,9,75,483,6.1800170000000003,12.00,1,1,0
25,0,11.0000000000000000,12,7,108,411,6.0185930000000001,10.00,1,1,0
27,0,12.0000000000000000,17,4,92,500,6.2146080000000001,16.00,0,0,0
33,0,16.0000000000000000,15,12,95,733,6.5971460000000004,16.00,0,1,0
30,0,12.0000000000000000,13,11,88,459,6.1290500000000003,12.00,0,1,0
28,0,12.0000000000000000,16,6,106,721,6.5806389999999997,12.00,0,1,0
32,0,8.0000000000000000,15,11,95,699,6.5496509999999999,8.00,0,1,1
30,0,9.0000000000000000,14,10,94,785,6.6656839999999997,15.00,0,1,0
29,0,12.0000000000000000,16,7,105,925,6.8297939999999997,13.00,0,1,0
26,0,12.0000000000000000,14,6,115,449,6.1070229999999999,13.00,0,1,0
24,0,14.0000000000000000,15,3,117,325,5.7838250000000002,14.00,0,0,0
